Year,quarter,citymarketid_1,citymarketid_2,passengers,fare,nsmiles,fare_lg,fare_low,lf_ms,large_ms,carrier_lg,carrier_low,fare_pax_wavg,city1_clean,lat1,lon1,city2_clean,lat2,lon2
2022,4,32575,33264,316.0,210.92,659.0,252.47,105.29,0.1694,0.376,UA,XP,210.92000000000002,"Los Angeles, CA",34.0549076,-118.242643,"Medford, OR",42.3230112,-122.8767396
2022,4,32575,33316,460.0,255.92,1330.0,244.15,119.97,0.1168,0.375,WN,G4,255.92,"Los Angeles, CA",34.0549076,-118.242643,"Omaha, NE",41.2565369,-95.9345034
2022,4,32575,33342,356.0,333.04,1756.0,302.51,194.83,0.1022,0.3906,WN,NK,333.04,"Los Angeles, CA",34.0549076,-118.242643,"Milwaukee, WI",43.0410344,-87.9096783
2022,4,32575,33495,1433.0,286.81,1670.0,354.9,164.69,0.2127,0.3234,DL,NK,286.81,"Los Angeles, CA",34.0549076,-118.242643,"New Orleans, LA",29.9508941,-90.0758356
2022,4,32575,33667,337.0,404.02,2371.0,413.15,322.59,0.1029,0.4044,AA,WN,404.02,"Los Angeles, CA",34.0549076,-118.242643,"Norfolk, VA",36.8507689,-76.28587259999999
2022,4,32575,33851,462.0,316.39,1187.0,366.27,263.96,0.3493,0.4846,AA,WN,316.39,"Los Angeles, CA",34.0549076,-118.242643,"Oklahoma City, OK",35.4688692,-97.519539
2022,4,32575,34057,3923.0,218.69,859.0,223.4,177.6,0.1424,0.5816,AS,WN,218.69,"Los Angeles, CA",34.0549076,-118.242643,"Portland, OR",45.515232,-122.6783853
2022,4,32575,34100,1953.0,387.14,2402.0,427.85,203.15,0.1403,0.7301,AA,NK,387.14,"Los Angeles, CA",34.0549076,-118.242643,"Philadelphia, PA",39.9525839,-75.1652215
2022,4,32575,34433,506.0,160.71,433.0,181.78,96.6,0.2518,0.7162,AS,XP,160.71,"Los Angeles, CA",34.0549076,-118.242643,"Santa Rosa, CA",38.440429,-122.7140548
2022,4,32575,34492,988.0,387.72,2239.0,368.22,368.22,0.4017,0.4017,AA,AA,387.72,"Los Angeles, CA",34.0549076,-118.242643,"Raleigh/Durham, NC",35.7795897,-78.6381787
2022,4,32575,34524,313.0,379.83,2305.0,375.86,367.02,0.1997,0.4335,AA,UA,379.83,"Los Angeles, CA",34.0549076,-118.242643,"Richmond, VA",37.5407246,-77.4360481
2022,4,32575,34570,1307.0,136.42,415.0,126.34,126.34,0.6692,0.6692,WN,WN,136.42,"Los Angeles, CA",34.0549076,-118.242643,"Reno, NV",39.529919,-119.8142691
2022,4,32575,34614,4018.0,188.07,590.0,217.65,146.91,0.1918,0.6041,DL,WN,188.07,"Los Angeles, CA",34.0549076,-118.242643,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,32575,34653,398.0,265.12,1283.0,344.89,126.87,0.195,0.3274,AA,G4,265.12,"Los Angeles, CA",34.0549076,-118.242643,"Tulsa, OK",36.1551375,-95.989501
2022,4,32575,34685,211.0,431.93,2152.0,405.81,405.81,0.4403,0.4403,AA,AA,431.93,"Los Angeles, CA",34.0549076,-118.242643,"Savannah, GA",32.0808989,-81.091203
2022,4,32600,31703,223.0,302.73,1100.0,292.82,221.14,0.1112,0.5932,AA,WN,302.73,"Little Rock, AR",34.7428286,-92.2762904,"New York City, NY",40.7127753,-74.0059728
2022,4,32898,31454,206.0,93.96,823.0,93.96,93.96,1.0,1.0,NK,NK,93.96,"Latrobe, PA",40.3211808,-79.37948109999999,"Orlando, FL",28.5383832,-81.3789269
2022,4,33044,30852,540.0,201.31,495.0,161.87,161.87,0.4361,0.4361,WN,WN,201.31,"Louisville, KY",38.2468618,-85.7663724,"Washington, DC",38.9072873,-77.0369274
2022,4,33044,31454,546.0,178.1,719.0,203.9,96.86,0.3609,0.4947,WN,NK,178.1,"Louisville, KY",38.2468618,-85.7663724,"Orlando, FL",28.5383832,-81.3789269
2022,4,33044,31703,587.0,259.4,699.0,242.5,242.5,0.3398,0.3398,UA,UA,259.4,"Louisville, KY",38.2468618,-85.7663724,"New York City, NY",40.7127753,-74.0059728
2022,4,33044,32467,319.0,267.67,910.0,311.96,137.48,0.1785,0.4397,AA,G4,267.67,"Louisville, KY",38.2468618,-85.7663724,"Miami, FL",25.7616798,-80.1917902
2022,4,33044,33195,403.0,180.63,729.0,184.09,97.58,0.1849,0.5971,WN,G4,180.63,"Louisville, KY",38.2468618,-85.7663724,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33105,30194,495.0,288.63,812.0,297.53,114.61,0.0369,0.8041,AA,F9,288.63,"Cincinnati, OH",39.1031182,-84.5120196,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2022,4,33105,30325,808.0,179.1,1069.0,105.39,105.39,0.3348,0.3348,F9,F9,179.1,"Cincinnati, OH",39.1031182,-84.5120196,"Denver, CO",39.7392358,-104.990251
2022,4,33105,30466,503.0,263.54,1569.0,332.67,130.98,0.1897,0.4174,AA,F9,263.54,"Cincinnati, OH",39.1031182,-84.5120196,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33105,30559,334.0,289.3,1965.0,311.69,257.82,0.4427,0.4567,DL,AS,289.3,"Cincinnati, OH",39.1031182,-84.5120196,"Seattle, WA",47.6061389,-122.3328481
2022,4,33105,30852,747.0,184.72,430.0,152.04,152.04,0.3334,0.3334,WN,WN,184.72,"Cincinnati, OH",39.1031182,-84.5120196,"Washington, DC",38.9072873,-77.0369274
2022,4,33105,31453,357.0,242.9,886.0,250.71,189.82,0.1068,0.7104,UA,WN,242.9,"Cincinnati, OH",39.1031182,-84.5120196,"Houston, TX",29.7600771,-95.3701108
2022,4,33105,31454,1023.0,186.86,757.0,272.81,94.84,0.4494,0.4508,DL,F9,186.86,"Cincinnati, OH",39.1031182,-84.5120196,"Orlando, FL",28.5383832,-81.3789269
2022,4,33105,31650,284.0,280.06,596.0,333.1,92.85,0.1865,0.7241,DL,SY,280.06,"Cincinnati, OH",39.1031182,-84.5120196,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2022,4,33105,31703,1223.0,244.04,626.0,279.53,228.11,0.2596,0.4259,DL,UA,244.04,"Cincinnati, OH",39.1031182,-84.5120196,"New York City, NY",40.7127753,-74.0059728
2022,4,33105,31714,374.0,191.4,879.0,107.83,107.83,0.5243,0.5243,F9,F9,191.4,"Cincinnati, OH",39.1031182,-84.5120196,"Fort Myers, FL",26.6409247,-81.8605575
2022,4,33105,32211,740.0,225.64,1678.0,295.69,125.97,0.2943,0.437,DL,F9,225.63999999999996,"Cincinnati, OH",39.1031182,-84.5120196,"Las Vegas, NV",36.171563,-115.1391009
2022,4,33105,32457,319.0,370.68,2036.0,418.36,141.92,0.1188,0.4276,DL,F9,370.68,"Cincinnati, OH",39.1031182,-84.5120196,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33105,32467,817.0,226.28,948.0,308.95,109.28,0.1527,0.3039,DL,F9,226.28,"Cincinnati, OH",39.1031182,-84.5120196,"Miami, FL",25.7616798,-80.1917902
2022,4,33105,32575,666.0,334.66,1900.0,400.11,159.27,0.1625,0.4675,DL,G4,334.66,"Cincinnati, OH",39.1031182,-84.5120196,"Los Angeles, CA",34.0549076,-118.242643
2022,4,33105,33195,750.0,170.88,776.0,273.76,101.59,0.3134,0.3229,DL,F9,170.88,"Cincinnati, OH",39.1031182,-84.5120196,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33105,34100,291.0,261.4,507.0,327.71,92.92,0.2694,0.6375,AA,F9,261.4,"Cincinnati, OH",39.1031182,-84.5120196,"Philadelphia, PA",39.9525839,-75.1652215
2022,4,33105,34614,233.0,350.37,1450.0,382.54,180.36,0.0985,0.7801,DL,F9,350.37,"Cincinnati, OH",39.1031182,-84.5120196,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,33105,34761,222.0,105.78,735.0,105.78,105.78,1.0,1.0,G4,G4,105.78,"Cincinnati, OH",39.1031182,-84.5120196,"Sanford, FL",28.8028612,-81.269453
2022,4,33105,34986,218.0,156.5,812.0,116.85,116.85,0.7478,0.7478,G4,G4,156.5,"Cincinnati, OH",39.1031182,-84.5120196,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2022,4,33192,30559,1292.0,168.57,605.0,170.59,148.79,0.3175,0.5081,AS,WN,168.57,"Sacramento, CA",38.5781342,-121.4944209,"Seattle, WA",47.6061389,-122.3328481
2022,4,33192,30852,486.0,369.19,2395.0,388.16,349.34,0.2669,0.395,UA,WN,369.19,"Sacramento, CA",38.5781342,-121.4944209,"Washington, DC",38.9072873,-77.0369274
2022,4,33192,31884,233.0,197.09,649.0,183.55,183.55,0.8346,0.8346,WN,WN,197.09,"Sacramento, CA",38.5781342,-121.4944209,"Spokane, WA",47.6579711,-117.4235319
2022,4,33192,33570,2540.0,108.57,480.0,105.31,105.31,0.8211,0.8211,WN,WN,108.57,"Sacramento, CA",38.5781342,-121.4944209,"San Diego, CA",32.715738,-117.1610838
2022,4,33192,34614,476.0,203.5,532.0,222.21,175.56,0.3558,0.6146,DL,WN,203.5,"Sacramento, CA",38.5781342,-121.4944209,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,33195,30852,2638.0,212.44,842.0,195.88,195.88,0.4743,0.4743,WN,WN,212.44,"Tampa, FL",27.9516896,-82.45875269999999,"Washington, DC",38.9072873,-77.0369274
2022,4,33198,30466,860.0,252.58,1044.0,253.63,253.63,0.6025,0.6025,WN,WN,252.58,"Kansas City, MO",39.0997265,-94.5785667,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33198,30559,487.0,275.43,1489.0,282.92,267.37,0.3054,0.5304,AS,DL,275.43,"Kansas City, MO",39.0997265,-94.5785667,"Seattle, WA",47.6061389,-122.3328481
2022,4,33198,30693,385.0,198.35,491.0,193.31,193.31,0.932,0.932,WN,WN,198.35,"Kansas City, MO",39.0997265,-94.5785667,"Nashville, TN",36.1626638,-86.7816016
2022,4,33198,30852,1001.0,219.94,967.0,196.7,196.7,0.6337,0.6337,WN,WN,219.94,"Kansas City, MO",39.0997265,-94.5785667,"Washington, DC",38.9072873,-77.0369274
2022,4,33198,31454,1003.0,212.24,1072.0,234.62,118.13,0.2739,0.6006,WN,NK,212.24,"Kansas City, MO",39.0997265,-94.5785667,"Orlando, FL",28.5383832,-81.3789269
2022,4,33198,31650,281.0,280.37,393.0,286.66,214.4,0.0728,0.8885,DL,WN,280.37,"Kansas City, MO",39.0997265,-94.5785667,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2022,4,33198,31703,1305.0,198.54,1148.0,223.41,163.64,0.2112,0.2945,DL,WN,198.54,"Kansas City, MO",39.0997265,-94.5785667,"New York City, NY",40.7127753,-74.0059728
2022,4,33198,32211,912.0,193.4,1139.0,261.12,91.71,0.1121,0.4941,WN,F9,193.4,"Kansas City, MO",39.0997265,-94.5785667,"Las Vegas, NV",36.171563,-115.1391009
2022,4,33198,32457,506.0,305.69,1499.0,315.43,308.53,0.3594,0.4478,WN,UA,305.69,"Kansas City, MO",39.0997265,-94.5785667,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33198,32467,510.0,285.25,1251.0,255.09,255.09,0.5527,0.5527,WN,WN,285.25,"Kansas City, MO",39.0997265,-94.5785667,"Miami, FL",25.7616798,-80.1917902
2022,4,33198,32575,1162.0,231.21,1363.0,259.03,123.43,0.2604,0.3712,WN,NK,231.21,"Kansas City, MO",39.0997265,-94.5785667,"Los Angeles, CA",34.0549076,-118.242643
2022,4,33198,33195,438.0,242.63,1048.0,231.53,115.35,0.0519,0.7463,WN,G4,242.63,"Kansas City, MO",39.0997265,-94.5785667,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33198,33495,263.0,227.3,689.0,208.05,208.05,0.7883,0.7883,WN,WN,227.3,"Kansas City, MO",39.0997265,-94.5785667,"New Orleans, LA",29.9508941,-90.0758356
2022,4,33198,33570,350.0,293.25,1334.0,309.52,271.34,0.1342,0.5935,WN,DL,293.25,"Kansas City, MO",39.0997265,-94.5785667,"San Diego, CA",32.715738,-117.1610838
2022,4,33198,34057,227.0,289.63,1482.0,269.97,269.97,0.285,0.285,DL,DL,289.63,"Kansas City, MO",39.0997265,-94.5785667,"Portland, OR",45.515232,-122.6783853
2022,4,33198,34100,276.0,301.48,1038.0,330.3,294.55,0.2074,0.5714,AA,WN,301.48,"Kansas City, MO",39.0997265,-94.5785667,"Philadelphia, PA",39.9525839,-75.1652215
2022,4,33198,34492,206.0,243.0,904.0,213.23,213.23,0.442,0.442,WN,WN,243.0,"Kansas City, MO",39.0997265,-94.5785667,"Raleigh/Durham, NC",35.7795897,-78.6381787
2022,4,33198,34614,286.0,291.0,920.0,300.51,253.68,0.1199,0.801,DL,WN,291.0,"Kansas City, MO",39.0997265,-94.5785667,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,33214,30559,424.0,306.52,1774.0,329.44,284.43,0.1291,0.4941,AS,DL,306.52,"San Antonio, TX",29.4251905,-98.4945922,"Seattle, WA",47.6061389,-122.3328481
2022,4,33214,30852,1068.0,295.4,1407.0,265.31,265.31,0.4561,0.4561,WN,WN,295.4,"San Antonio, TX",29.4251905,-98.4945922,"Washington, DC",38.9072873,-77.0369274
2022,4,33214,31123,230.0,236.58,786.0,221.99,221.99,0.7837,0.7837,WN,WN,236.58,"San Antonio, TX",29.4251905,-98.4945922,"St. Louis, MO",38.62742799999999,-90.1982439
2022,4,33214,32457,502.0,278.17,1482.0,301.29,249.99,0.3612,0.3997,UA,WN,278.17,"San Antonio, TX",29.4251905,-98.4945922,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33214,33195,339.0,264.84,972.0,232.51,232.51,0.7102,0.7102,WN,WN,264.84,"San Antonio, TX",29.4251905,-98.4945922,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33214,33570,354.0,265.69,1129.0,265.05,265.05,0.6505,0.6505,WN,WN,265.69,"San Antonio, TX",29.4251905,-98.4945922,"San Diego, CA",32.715738,-117.1610838
2022,4,33244,30466,244.0,290.57,1264.0,294.43,257.73,0.1672,0.6736,AA,WN,290.57,"Memphis, TN",35.1485812,-90.0518955,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33244,30852,463.0,282.03,787.0,294.9,212.85,0.1762,0.6342,AA,WN,282.03,"Memphis, TN",35.1485812,-90.0518955,"Washington, DC",38.9072873,-77.0369274
2022,4,33244,31454,534.0,188.31,684.0,101.36,92.23,0.1387,0.3305,NK,F9,188.31,"Memphis, TN",35.1485812,-90.0518955,"Orlando, FL",28.5383832,-81.3789269
2022,4,33244,31703,660.0,282.28,1002.0,239.44,239.44,0.3567,0.3567,UA,UA,282.28,"Memphis, TN",35.1485812,-90.0518955,"New York City, NY",40.7127753,-74.0059728
2022,4,33244,32467,324.0,275.39,859.0,344.82,124.13,0.2322,0.3649,AA,G4,275.39,"Memphis, TN",35.1485812,-90.0518955,"Miami, FL",25.7616798,-80.1917902
2022,4,33264,30559,212.0,149.23,352.0,146.56,146.56,0.7894,0.7894,AS,AS,149.23,"Medford, OR",42.3230112,-122.8767396,"Seattle, WA",47.6061389,-122.3328481
2022,4,33316,30466,677.0,233.05,1037.0,234.24,234.24,0.5369,0.5369,WN,WN,233.05,"Omaha, NE",41.2565369,-95.9345034,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33316,30559,242.0,266.61,1368.0,259.02,259.02,0.737,0.737,AS,AS,266.61,"Omaha, NE",41.2565369,-95.9345034,"Seattle, WA",47.6061389,-122.3328481
2022,4,33316,30852,395.0,232.64,1025.0,209.57,209.57,0.5727,0.5727,WN,WN,232.63999999999996,"Omaha, NE",41.2565369,-95.9345034,"Washington, DC",38.9072873,-77.0369274
2022,4,33316,31454,360.0,253.0,1211.0,249.22,113.93,0.152,0.4701,WN,F9,253.0,"Omaha, NE",41.2565369,-95.9345034,"Orlando, FL",28.5383832,-81.3789269
2022,4,33316,32457,269.0,270.01,1433.0,271.15,251.2,0.2611,0.6102,UA,WN,270.01,"Omaha, NE",41.2565369,-95.9345034,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33316,33195,219.0,228.86,1190.0,220.08,129.3,0.2834,0.368,WN,G4,228.86,"Omaha, NE",41.2565369,-95.9345034,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33342,30466,613.0,297.89,1460.0,281.67,281.67,0.5609,0.5609,WN,WN,297.89,"Milwaukee, WI",43.0410344,-87.9096783,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33342,30559,251.0,302.85,1694.0,286.7,286.7,0.7552,0.7552,AS,AS,302.85,"Milwaukee, WI",43.0410344,-87.9096783,"Seattle, WA",47.6061389,-122.3328481
2022,4,33342,30693,267.0,184.38,475.0,173.95,173.95,0.8504,0.8504,WN,WN,184.38,"Milwaukee, WI",43.0410344,-87.9096783,"Nashville, TN",36.1626638,-86.7816016
2022,4,33342,30852,609.0,194.66,641.0,182.29,182.29,0.8299,0.8299,WN,WN,194.66,"Milwaukee, WI",43.0410344,-87.9096783,"Washington, DC",38.9072873,-77.0369274
2022,4,33342,31454,1090.0,175.87,1066.0,225.94,97.91,0.2298,0.4714,WN,F9,175.87,"Milwaukee, WI",43.0410344,-87.9096783,"Orlando, FL",28.5383832,-81.3789269
2022,4,33342,31703,858.0,236.58,777.0,270.48,166.22,0.1576,0.4431,DL,B6,236.58,"Milwaukee, WI",43.0410344,-87.9096783,"New York City, NY",40.7127753,-74.0059728
2022,4,33342,33195,334.0,258.04,1075.0,244.82,244.82,0.7833,0.7833,WN,WN,258.04,"Milwaukee, WI",43.0410344,-87.9096783,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33485,31703,391.0,297.29,819.0,258.21,258.21,0.4926,0.4926,UA,UA,297.29,"Madison, WI",43.0721661,-89.4007501,"New York City, NY",40.7127753,-74.0059728
2022,4,33495,30466,448.0,305.12,1300.0,289.91,289.91,0.5602,0.5602,WN,WN,305.12,"New Orleans, LA",29.9508941,-90.0758356,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33495,30559,433.0,345.06,2086.0,385.18,285.81,0.158,0.5418,AS,UA,345.06,"New Orleans, LA",29.9508941,-90.0758356,"Seattle, WA",47.6061389,-122.3328481
2022,4,33495,30852,1687.0,229.9,998.0,212.33,212.33,0.4711,0.4711,WN,WN,229.9,"New Orleans, LA",29.9508941,-90.0758356,"Washington, DC",38.9072873,-77.0369274
2022,4,33495,31123,286.0,213.11,604.0,203.8,203.8,0.8904,0.8904,WN,WN,213.11,"New Orleans, LA",29.9508941,-90.0758356,"St. Louis, MO",38.62742799999999,-90.1982439
2022,4,33495,31454,990.0,171.47,551.0,191.81,102.47,0.2334,0.6496,WN,NK,171.47,"New Orleans, LA",29.9508941,-90.0758356,"Orlando, FL",28.5383832,-81.3789269
2022,4,33495,31703,2418.0,238.9,1218.0,202.48,202.48,0.2668,0.2668,B6,B6,238.90000000000003,"New Orleans, LA",29.9508941,-90.0758356,"New York City, NY",40.7127753,-74.0059728
2022,4,33495,32457,778.0,349.23,1911.0,384.18,298.29,0.2613,0.5307,UA,WN,349.23,"New Orleans, LA",29.9508941,-90.0758356,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33495,33195,579.0,151.47,488.0,169.61,96.46,0.3502,0.5984,WN,NK,151.47,"New Orleans, LA",29.9508941,-90.0758356,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33495,33214,252.0,195.23,494.0,183.59,183.59,0.7731,0.7731,WN,WN,195.23,"New Orleans, LA",29.9508941,-90.0758356,"San Antonio, TX",29.4251905,-98.4945922
2022,4,33495,33570,311.0,298.81,1599.0,275.82,275.82,0.4625,0.4625,WN,WN,298.81,"New Orleans, LA",29.9508941,-90.0758356,"San Diego, CA",32.715738,-117.1610838
2022,4,33495,34100,625.0,238.92,1089.0,298.38,113.23,0.1262,0.5546,AA,NK,238.92,"New Orleans, LA",29.9508941,-90.0758356,"Philadelphia, PA",39.9525839,-75.1652215
2022,4,33495,34492,238.0,261.28,779.0,266.37,225.34,0.298,0.4154,AA,WN,261.28,"New Orleans, LA",29.9508941,-90.0758356,"Raleigh/Durham, NC",35.7795897,-78.6381787
2022,4,33495,34614,241.0,317.64,1428.0,331.23,264.72,0.1767,0.6756,DL,WN,317.64,"New Orleans, LA",29.9508941,-90.0758356,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,33570,30559,2465.0,201.74,1050.0,201.43,201.43,0.6162,0.6162,AS,AS,201.74,"San Diego, CA",32.715738,-117.1610838,"Seattle, WA",47.6061389,-122.3328481
2022,4,33570,30852,1648.0,368.49,2295.0,401.12,345.01,0.1089,0.4835,UA,DL,368.49,"San Diego, CA",32.715738,-117.1610838,"Washington, DC",38.9072873,-77.0369274
2022,4,33570,31123,362.0,319.1,1557.0,316.73,316.73,0.6781,0.6781,WN,WN,319.1,"San Diego, CA",32.715738,-117.1610838,"St. Louis, MO",38.62742799999999,-90.1982439
2022,4,33570,31884,366.0,195.96,1027.0,191.73,183.84,0.2435,0.6236,AS,WN,195.96,"San Diego, CA",32.715738,-117.1610838,"Spokane, WA",47.6579711,-117.4235319
2022,4,33570,32457,6284.0,134.35,447.0,122.63,122.63,0.6657,0.6657,WN,WN,134.35,"San Diego, CA",32.715738,-117.1610838,"San Francisco, CA",37.7749295,-122.4194155
2022,4,33570,33195,310.0,385.03,2087.0,431.31,325.48,0.2715,0.276,AA,WN,385.03,"San Diego, CA",32.715738,-117.1610838,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33667,31454,457.0,177.69,662.0,91.53,91.53,0.3767,0.3767,F9,F9,177.69,"Norfolk, VA",36.8507689,-76.28587259999999,"Orlando, FL",28.5383832,-81.3789269
2022,4,33667,33195,220.0,200.12,722.0,115.59,115.59,0.2976,0.2976,MX,MX,200.12,"Norfolk, VA",36.8507689,-76.28587259999999,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,33667,33570,298.0,385.83,2330.0,363.59,356.8,0.1399,0.4685,AA,WN,385.83,"Norfolk, VA",36.8507689,-76.28587259999999,"San Diego, CA",32.715738,-117.1610838
2022,4,33728,30852,300.0,286.81,846.0,292.82,225.94,0.1115,0.6066,AA,WN,286.81,"Pensacola, FL",30.4076647,-87.2189746,"Washington, DC",38.9072873,-77.0369274
2022,4,33851,30466,320.0,257.44,833.0,233.9,233.9,0.6393,0.6393,WN,WN,257.44,"Oklahoma City, OK",35.4688692,-97.519539,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,33851,30559,238.0,272.66,1519.0,272.64,225.22,0.0782,0.7554,AS,WN,272.66,"Oklahoma City, OK",35.4688692,-97.519539,"Seattle, WA",47.6061389,-122.3328481
2022,4,33851,30852,409.0,263.13,1180.0,218.88,218.88,0.5314,0.5314,WN,WN,263.13,"Oklahoma City, OK",35.4688692,-97.519539,"Washington, DC",38.9072873,-77.0369274
2022,4,33851,31454,295.0,285.88,1069.0,254.63,254.63,0.4996,0.4996,WN,WN,285.88,"Oklahoma City, OK",35.4688692,-97.519539,"Orlando, FL",28.5383832,-81.3789269
2022,4,34004,30466,301.0,247.71,1133.0,247.89,247.89,0.9899,0.9899,AS,AS,247.71,"Everett, WA",47.9782457,-122.207417,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,34004,32211,241.0,199.92,894.0,200.17,200.17,0.9964,0.9964,AS,AS,199.92,"Everett, WA",47.9782457,-122.207417,"Las Vegas, NV",36.171563,-115.1391009
2022,4,34057,30559,406.0,196.13,129.0,189.97,189.97,0.815,0.815,AS,AS,196.13,"Portland, OR",45.515232,-122.6783853,"Seattle, WA",47.6061389,-122.3328481
2022,4,34057,30852,671.0,389.36,2358.0,379.04,379.04,0.3908,0.3908,AS,AS,389.36,"Portland, OR",45.515232,-122.6783853,"Washington, DC",38.9072873,-77.0369274
2022,4,34057,31884,321.0,182.38,279.0,177.84,177.84,0.9576,0.9576,AS,AS,182.38,"Portland, OR",45.515232,-122.6783853,"Spokane, WA",47.6579711,-117.4235319
2022,4,34057,32457,2831.0,175.47,569.0,175.44,161.99,0.3087,0.5041,AS,WN,175.47,"Portland, OR",45.515232,-122.6783853,"San Francisco, CA",37.7749295,-122.4194155
2022,4,34057,33192,780.0,174.89,479.0,168.13,168.13,0.5911,0.5911,WN,WN,174.89,"Portland, OR",45.515232,-122.6783853,"Sacramento, CA",38.5781342,-121.4944209
2022,4,34057,33195,208.0,367.73,2497.0,392.03,344.62,0.2183,0.3476,DL,AS,367.72999999999996,"Portland, OR",45.515232,-122.6783853,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,34057,33570,1156.0,221.52,933.0,227.62,190.83,0.1608,0.7326,AS,WN,221.52,"Portland, OR",45.515232,-122.6783853,"San Diego, CA",32.715738,-117.1610838
2022,4,34057,34570,210.0,211.08,444.0,220.23,153.08,0.1243,0.8141,AS,WN,211.08,"Portland, OR",45.515232,-122.6783853,"Reno, NV",39.529919,-119.8142691
2022,4,34057,34614,644.0,227.21,630.0,238.53,200.98,0.2442,0.6934,DL,AS,227.20999999999998,"Portland, OR",45.515232,-122.6783853,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,34100,30198,228.0,295.13,268.0,296.34,204.51,0.0196,0.9718,AA,UA,295.13,"Philadelphia, PA",39.9525839,-75.1652215,"Pittsburgh, PA",40.4386612,-79.99723519999999
2022,4,34100,30466,1152.0,362.66,2075.0,405.84,135.56,0.1468,0.7707,AA,F9,362.66,"Philadelphia, PA",39.9525839,-75.1652215,"Phoenix, AZ",33.4482948,-112.0725488
2022,4,34100,30559,531.0,364.57,2378.0,348.82,348.82,0.4563,0.4563,AA,AA,364.57,"Philadelphia, PA",39.9525839,-75.1652215,"Seattle, WA",47.6061389,-122.3328481
2022,4,34100,31123,402.0,256.6,814.0,235.9,235.9,0.5561,0.5561,WN,WN,256.6,"Philadelphia, PA",39.9525839,-75.1652215,"St. Louis, MO",38.62742799999999,-90.1982439
2022,4,34100,32457,1177.0,390.09,2521.0,417.58,404.85,0.203,0.6307,AA,UA,390.09,"Philadelphia, PA",39.9525839,-75.1652215,"San Francisco, CA",37.7749295,-122.4194155
2022,4,34100,33195,1501.0,218.36,920.0,278.14,107.52,0.3228,0.5788,AA,F9,218.36000000000004,"Philadelphia, PA",39.9525839,-75.1652215,"Tampa, FL",27.9516896,-82.45875269999999
2022,4,34100,33214,276.0,294.52,1496.0,354.14,110.59,0.1408,0.4233,AA,F9,294.52,"Philadelphia, PA",39.9525839,-75.1652215,"San Antonio, TX",29.4251905,-98.4945922
2022,4,34100,33570,639.0,404.28,2370.0,429.11,128.93,0.049,0.7935,AA,F9,404.28,"Philadelphia, PA",39.9525839,-75.1652215,"San Diego, CA",32.715738,-117.1610838
2022,4,34100,34027,857.0,237.79,951.0,272.8,103.22,0.2025,0.7548,AA,F9,237.79,"Philadelphia, PA",39.9525839,-75.1652215,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2022,4,34100,34492,568.0,221.43,337.0,285.36,99.07,0.337,0.6478,AA,F9,221.43,"Philadelphia, PA",39.9525839,-75.1652215,"Raleigh/Durham, NC",35.7795897,-78.6381787
2022,4,34100,34614,306.0,408.89,1927.0,432.9,395.79,0.2605,0.6224,DL,AA,408.89,"Philadelphia, PA",39.9525839,-75.1652215,"Salt Lake City, UT",40.7605601,-111.8881397
2022,4,34262,30559,820.0,241.68,987.0,240.49,240.49,0.8395,0.8395,AS,AS,241.68,"Palm Springs, CA",33.8232286,-116.5106191,"Seattle, WA",47.6061389,-122.3328481
2022,4,34262,32457,967.0,176.83,421.0,174.92,149.12,0.3009,0.4165,AS,WN,176.83,"Palm Springs, CA",33.8232286,-116.5106191,"San Francisco, CA",37.7749295,-122.4194155
